RecID,InstAbbr,InstName,InstPlace,InstLand,NumberEntry,NameArchiveSet,ArchivePart,Specification,LogbookIdent,LogbookLanguage,EnteredBy,DASnumber,ImageNumber,VoyageFrom,VoyageTo,ShipName,ShipType,Company,OtherShipInformation,Nationality,Name1,Rank1,Name2,Rank2,Name3,Rank3,ZeroMeridian,StartDay,TimeGen,ObsGen,ReferenceCourse,ReferenceWindDirection,DistUnits,DistToLandmarkUnits,DistTravelledUnits,LongitudeUnits,VoyageIni,UnitsOfMeasurement,Calendar,Year,Month,Day,DayOfTheWeek,PartDay,TimeOB,Watch,Glasses,UTC,CMG,ShipSpeed,Distance,drLatDeg,drLatMin,drLatSec,drLatHem,drLongDeg,drLongMin,drLongSec,drLongHem,LatDeg,LatMin,LatSec,LatHem,LongDeg,LongMin,LongSec,LongHem,Lat3,Lon3,LatInd,LonInd,PosCoastal,EncName,EncNat,EncRem,Anchored,AnchorPlace,LMname1,LMdirection1,LMdistance1,LMname2,LMdirection2,LMdistance2,LMname3,LMdirection3,LMdistance3,EstError,ApplError,WindDirection,AllWindDirections,WindForce,WindForceScale,AllWindForces,WindScale,Weather,ShapeClouds,DirClouds,Clearness,PrecipitationDescriptor,CloudFrac,Gusts,Rain,Fog,Snow,Thunder,Hail,SeaIce,Duplicate,Release,SSTReading,SSTReadingUnits,StateSea,CurrentDir,CurrentSpeed,TairReading,AirThermReadingUnits,ProbTair,BaroReading,AirPressureReadingUnits,BarometerType,BarTempReading,BarTempReadingUnits,HumReading,HumidityUnits,HumidityMethod,PumpWater,WaterAtThePumpUnits,LifeOnBoard,LifeOnBoardMemo,Cargo,CargoMemo,ShipAndRig,ShipAndRigMemo,Biology,BiologyMemo,WarsAndFights,WarsAndFightsMemo,Illustrations,TrivialCorrection,OtherRem
15090,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Cape of Good Hope,UK,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17710417,standard,2,1771,5,25,Saturday,,12,,NA,1771052514,N50:15W,NA,92,9,41,0,N,28,30,0,W,NA,NA,NA,,NA,NA,NA,,9.68333,-28.5,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NNE,NNE,moderate trade,NA,moderate trade,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15091,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Cape of Good Hope,UK,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17710417,standard,2,1771,5,26,Sunday,,12,,NA,1771052614,N46W,NA,92,10,47,0,N,29,35,0,W,NA,NA,NA,,NA,NA,NA,,10.7833,-29.5833,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NEbN,NEbN,steady trade,NA,steady trade,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15092,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Cape of Good Hope,UK,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17710417,standard,2,1771,5,27,Monday,,12,,NA,1771052714,N39W,NA,103,12,7,0,N,30,40,0,W,NA,NA,NA,,NA,NA,NA,,12.1167,-30.6667,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NE,NE,steady fresh trade,NA,steady fresh trade,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15093,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Cape of Good Hope,UK,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17710417,standard,2,1771,5,28,Tuesday,,12,,NA,1771052814,N40W,NA,108,13,30,0,N,31,51,0,W,NA,NA,NA,,NA,NA,NA,,13.5,-31.85,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NE,NE,steady trade,NA,a steady trade,,,,,fair,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15094,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Cape of Good Hope,UK,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17710417,standard,2,1771,5,29,Wednesday,,12,,NA,1771052914,N31 1/2W,NA,128,15,19,0,N,33,2,0,W,NA,NA,NA,,NA,NA,NA,,15.3167,-33.0333,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NE,NE,fresh gales,NA,fresh gales,,,,,hazy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15095,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Cape of Good Hope,UK,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17710417,standard,2,1771,5,30,Thursday,,12,,NA,1771053014,N31:15W,NA,124,17,5,0,N,34,9,0,W,NA,NA,NA,,NA,NA,NA,,17.0833,-34.15,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NE,NE,fresh gales,NA,fresh gales,,,,,coudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15096,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Cape of Good Hope,UK,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17710417,standard,2,1771,5,31,Friday,,12,,NA,1771053114,N39 1/2W,NA,136,18,50,0,N,35,40,0,W,NA,NA,NA,,NA,NA,NA,,18.8333,-35.6667,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NEbE,NE. NEbE,strong gales,NA,strong gales,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15097,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Cape of Good Hope,UK,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17710417,standard,2,1771,6,1,Saturday,,12,,NA,1771060114,N35W,NA,100,20,12,0,N,36,41,0,W,NA,NA,NA,,NA,NA,NA,,20.2,-36.6833,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NE,NE,fresh trade,NA,fresh trade,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15098,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Cape of Good Hope,UK,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17710417,standard,2,1771,6,2,Sunday,,12,,NA,1771060215,N49W,NA,104,21,20,0,N,38,5,0,W,NA,NA,NA,,NA,NA,NA,,21.3333,-38.0833,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NNE,NE-NNE,moderate gales,NA,moderate gales,,,,,clear,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15099,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,17,Sunday,,12,,NA,1769091723,N25W,NA,100,30,14,0,S,159,6,0,W,NA,NA,NA,,NA,NA,NA,,-30.2333,-159.1,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SW,SW,fresh gales,NA,fresh gales,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15100,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,18,Monday,,12,,NA,1769091823,NbW1/2W,NA,78,29,0,0,S,159,32,0,W,NA,NA,NA,,NA,NA,NA,,-29,-159.533,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,W,W,moderate gales,NA,moderate gales,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,swell from the S,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15101,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,19,Tuesday,,12,,NA,1769091923,E,NA,6,29,0,0,S,159,25,0,W,NA,NA,NA,,NA,NA,NA,,-29,-159.417,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,variable,variable,variable light airs,NA,variable light airs and calm,,,,,,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,hollow sea from the S,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15102,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,20,Wednesday,,12,,NA,1769092023,SWbS,NA,20,29,20,0,S,160,42,0,W,NA,NA,NA,,NA,NA,NA,,-29.3333,-160.7,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,variable,variable,light airs,NA,light airs,,,,,calm,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15103,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,21,Thursday,,12,,NA,1769092123,S50W,NA,62,30,0,0,S,161,35,0,W,NA,NA,NA,,NA,NA,NA,,-30,-161.583,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SE,SE,gentle breezes,NA,gentle breezes,,,,,clear,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15104,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,22,Friday,,12,,NA,1769092223,S34W,NA,81,31,7,0,S,162,44,0,W,NA,NA,NA,,NA,NA,NA,,-31.1167,-162.733,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SE,SE,fresh breezes,NA,fresh breezes,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,southerly swell,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15105,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,4,7,Friday,,12,,NA,1769040722,N66W,NA,66,17,48,0,S,143,31,0,W,NA,NA,NA,,NA,NA,NA,,-17.8,-143.517,1,1,0,,,,0,,Bird Island (Reitoru),,NA,,,NA,,,NA,,,E,E,fresh gales,NA,fresh gales,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15106,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,4,8,Saturday,,12,,NA,1769040822,N87W,NA,100,17,43,0,S,145,16,0,W,NA,NA,NA,,NA,NA,NA,,-17.7167,-145.267,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,S,EbS. S,fresh trade,NA,fresh trade,,,,,pleasant,a few flying showers of rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15107,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,4,9,Sunday,,12,,NA,1769040922,W,NA,81,17,42,0,S,146,40,0,W,NA,NA,NA,,NA,NA,NA,,-17.7,-146.667,1,1,0,,,,0,,Chain Island (Anaa),,NA,,,NA,,,NA,,,NbE,EbN-NbE,steady fresh gales,NA,steady fresh gales,,,,,pleasant,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15108,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,23,Saturday,,12,,NA,1769092323,SWbS,NA,62,31,59,0,S,163,51,0,W,NA,NA,NA,,NA,NA,NA,,-31.9833,-163.85,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SWbS,SWbS,gentle breezes,NA,getnle breezes,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15109,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,24,Sunday,,12,,NA,1769092423,S35W,NA,97,33,18,0,S,165,10,0,W,NA,NA,NA,,NA,NA,NA,,-33.3,-165.167,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NE,SE-NE,moderate breezes,NA,moderate breezes,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,S swell gone quite down,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15110,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,25,Monday,,12,,NA,1769092523,S43 1/2W,NA,103,34,30,0,S,165,10,0,W,NA,NA,NA,,NA,NA,NA,,-34.5,-165.167,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NE,NE,moderate breezes,NA,moderate breezes,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15111,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,26,Tuesday,,12,,NA,1769092623,SW,NA,136,36,9,0,S,167,14,0,W,NA,NA,NA,,NA,NA,NA,,-36.15,-167.233,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NNE,NNE,fresh breezes,NA,fresh breezes,,,,,fair,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15112,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,27,Wednesday,,12,,NA,1769092723,S28W,NA,95,37,33,0,S,168,10,0,W,NA,NA,NA,,NA,NA,NA,,-37.55,-168.167,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,W,NbE. W,moderate,NA,"fore and middle very strong gales, remainder moderate",,,,,"first and middle hazy, remainder clear",rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15113,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,28,Thursday,,12,,NA,1769092823,S21W,NA,92,38,59,0,S,169,5,0,W,NA,NA,NA,,NA,NA,NA,,-38.9833,-169.083,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,W,W,very strong gales,NA,"first and middle fresh gales, latter very strong gales and squally",,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15114,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,29,Friday,,12,,NA,1769092923,N59W,NA,60,38,30,0,S,170,14,0,W,NA,NA,NA,,NA,NA,NA,,-38.5,-170.233,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SW,SW,fresh breezes,NA,"first part strong gales and squally, remainder fresh breezes and settled",,,,,,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15115,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,30,Saturday,,12,,NA,1769093023,N87 1/2W,NA,90,38,26,0,S,172,20,0,W,NA,NA,NA,,NA,NA,NA,,-38.4333,-172.333,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SE,SE,moderate breezes,NA,moderate breezes and settled,,,,,,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15116,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,10,1,Sunday,,12,,NA,1769100200,N16W,NA,43,37,45,0,S,172,36,0,W,NA,NA,NA,,NA,NA,NA,,-37.75,-172.6,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,WbN,S-WbN,little wind,NA,"little wind at day time, calm at night",,,,,,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15117,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,10,2,Monday,,12,,NA,1769100300,NNW,NA,35,37,10,0,S,172,54,0,W,NA,NA,NA,,NA,NA,NA,,-37.1667,-172.9,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SW,WSW. SW,little wind,NA,little wind,,,,,,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15118,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,10,3,Tuesday,,12,,NA,1769100400,N60W,NA,28,36,56,0,S,173,27,0,W,NA,NA,NA,,NA,NA,NA,,-36.9333,-173.45,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,S,S,little wind,NA,little wind sometimes calm,,,,,,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15119,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,10,4,Wednesday,,12,,NA,1769100500,S52 1/2W,NA,86,37,43,0,S,175,0,0,W,NA,NA,NA,,NA,NA,NA,,-37.7167,-175,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SE,SE,gentle breezes,NA,gentle breezes,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15120,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,10,5,Thursday,,12,,NA,1769100600,S49 1/2W,NA,63,38,23,0,S,176,30,0,W,NA,NA,NA,,NA,NA,NA,,-38.3833,-176.5,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,ENE,SE-ENE,light gentle breezes,NA,light gentle breezes,,,,,clear settled weather,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15121,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,10,6,Friday,,12,,NA,1769100700,SW,NA,62,39,11,0,S,177,2,0,W,NA,NA,NA,,NA,NA,NA,,-39.1833,-177.033,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,ENE,ENE,little wind,NA,little wind,,,,,fine pleasant weather,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15122,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,10,7,Saturday,,12,,NA,1769100800,N70W,NA,41,38,57,0,S,177,54,0,W,NA,NA,NA,,NA,NA,NA,,-38.95,-177.9,1,1,0,,,,0,,land,SW - NWbN,8,,,NA,,,NA,,,variable,NE. SE. variable,gentle breeze,NA,gentle breeze,,,,,settled,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15123,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Java,Cape of Good Hope,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17710117,standard,2,1771,1,17,Thursday,,12,,NA,1771011705,S27:15W,NA,48,7,32,0,S,255,35,0,W,NA,NA,NA,,NA,NA,NA,,-7.53333,104.417,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NE,NE,little wind,NA,little wind,,,,,fair,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
